station,start_time,zr_hours,label,duration,lon,lat
MPO,2005-01-11 22:53,27.0,1,27.0,-75.3794,41.1389
FWN,2005-01-12 01:53,6.88,1,8.0,-74.623,41.2002
MGJ,2005-01-12 04:54,8.0,1,9.0,-74.265,41.5092
MMK,2005-01-12 06:56,6.5,1,7.95,-72.83,41.51
MBS,2005-01-12 07:45,6.78,1,7.13,-84.08,43.53
BAF,2005-01-12 10:53,6.0,1,6.0,-72.7161,42.1578
ORH,2005-01-12 10:54,13.0,1,13.0,-71.8757,42.2673
ALB,2005-01-12 12:51,6.0,1,6.0,-73.8036,42.7576
PSM,2005-01-12 18:40,7.02,1,8.25,-70.8233,43.0779
MHT,2005-01-12 19:53,7.63,1,8.23,-71.4358,42.9328
