station,start_time,end_time,zr_hours,label,duration
RWF,1992-11-01 17:00,1992-11-01 17:00,0.0,0,0.0
ATW,1992-11-02 00:00,1992-11-02 03:00,3.0,0,3.0
BFD,1992-11-02 01:24,1992-11-02 01:24,0.0,0,0.0
ELM,1992-11-02 10:00,1992-11-02 10:00,0.0,0,0.0
BGM,1992-11-02 11:00,1992-11-02 16:00,2.95,0,5.0
SWF,1992-11-02 15:00,1992-11-02 15:00,0.0,0,0.0
MSS,1992-11-02 22:00,1992-11-03 02:00,4.0,0,4.0
SLK,1992-11-02 23:00,1992-11-03 00:00,1.0,0,1.0
MWN,1992-11-03 06:00,1992-11-03 18:00,4.0,0,12.0
AUG,1992-11-03 09:27,1992-11-03 13:00,3.08,0,3.55
MPV,1992-11-03 12:00,1992-11-03 13:00,0.2,0,1.0
CAR,1992-11-03 17:12,1992-11-03 20:21,3.15,0,3.15
HUL,1992-11-03 17:30,1992-11-03 21:00,3.5,0,3.5
SUS,1992-11-06 03:00,1992-11-06 03:00,0.0,0,0.0
BKW,1992-11-06 08:35,1992-11-06 09:00,0.42,0,0.42
DIK,1992-11-08 07:00,1992-11-08 12:00,1.0,0,5.0
ISN,1992-11-08 07:00,1992-11-08 11:00,4.0,0,4.0
ATY,1992-11-08 18:32,1992-11-08 20:00,1.47,0,1.47
GFK,1992-11-09 13:00,1992-11-09 13:00,0.0,0,0.0
HUL,1992-11-11 10:00,1992-11-11 11:00,1.0,0,1.0
MWN,1992-11-12 00:00,1992-11-12 00:00,0.0,0,0.0
MSP,1992-11-12 10:40,1992-11-12 11:00,0.33,0,0.33
ARV,1992-11-16 23:00,1992-11-16 23:00,0.0,0,0.0
BKL,1992-11-17 01:00,1992-11-17 01:00,0.0,0,0.0
CAK,1992-11-19 13:11,1992-11-19 14:16,1.08,0,1.08
LNS,1992-11-19 19:00,1992-11-19 19:00,0.0,0,0.0
AUW,1992-11-20 05:00,1992-11-20 05:00,0.0,0,0.0
AXN,1992-11-20 08:00,1992-11-20 09:00,1.0,0,1.0
TVC,1992-11-20 09:00,1992-11-20 10:00,1.0,0,1.0
SAW,1992-11-20 14:00,1992-11-20 14:00,0.0,0,0.0
MWN,1992-11-21 17:00,1992-11-21 20:00,2.0,0,3.0
FLV,1992-11-22 12:00,1992-11-22 13:00,1.0,0,1.0
EMP,1992-11-22 12:00,1992-11-22 17:00,5.0,0,5.0
MCI,1992-11-22 12:00,1992-11-22 13:00,1.0,0,1.0
OJC,1992-11-22 18:00,1992-11-22 21:00,3.0,0,3.0
DBQ,1992-11-23 00:00,1992-11-23 05:00,5.0,0,5.0
GRB,1992-11-23 04:00,1992-11-23 05:00,1.0,0,1.0
MSN,1992-11-23 08:00,1992-11-23 08:00,0.0,0,0.0
HUL,1992-11-23 19:00,1992-11-23 19:00,0.0,0,0.0
IML,1992-11-24 01:00,1992-11-24 04:00,1.0,0,3.0
CNK,1992-11-24 05:20,1992-11-24 06:00,0.67,0,0.67
END,1992-11-25 07:14,1992-11-25 09:00,1.77,0,1.77
PNC,1992-11-25 11:00,1992-11-25 11:25,0.42,0,0.42
MWN,1992-11-27 08:00,1992-11-27 09:00,1.0,0,1.0
CAK,1992-11-29 07:28,1992-11-29 07:38,0.17,0,0.17
SUX,1992-11-30 10:00,1992-11-30 10:00,0.0,0,0.0
ARV,1992-11-30 14:00,1992-11-30 16:00,2.0,0,2.0
FAR,1992-12-01 07:00,1992-12-01 08:00,1.0,0,1.0
INL,1992-12-01 10:00,1992-12-01 10:00,0.0,0,0.0
AXN,1992-12-01 10:07,1992-12-01 10:07,0.0,0,0.0
EST,1992-12-01 14:00,1992-12-01 15:00,1.0,0,1.0
STP,1992-12-01 15:00,1992-12-01 15:00,0.0,0,0.0
OMA,1992-12-01 15:00,1992-12-01 16:00,0.08,0,1.0
MCW,1992-12-01 17:00,1992-12-01 17:00,0.0,0,0.0
RST,1992-12-01 17:00,1992-12-01 17:00,0.0,0,0.0
BKL,1992-12-03 05:00,1992-12-03 05:00,0.0,0,0.0
LBB,1992-12-05 03:00,1992-12-05 04:00,0.53,0,1.0
CDS,1992-12-05 04:00,1992-12-05 14:00,0.28,0,10.0
ELP,1992-12-05 07:00,1992-12-05 13:00,5.57,0,6.0
BKW,1992-12-05 07:00,1992-12-05 07:00,0.0,0,0.0
END,1992-12-05 10:10,1992-12-05 11:00,0.83,0,0.83
FSM,1992-12-05 12:37,1992-12-06 04:12,10.35,1,15.58
FSI,1992-12-05 14:03,1992-12-05 23:00,5.08,0,8.95
LTS,1992-12-05 14:31,1992-12-05 15:10,0.48,0,0.65
MLC,1992-12-05 15:00,1992-12-05 22:00,6.25,1,7.0
HBR,1992-12-05 15:20,1992-12-05 19:00,2.62,0,3.67
ABI,1992-12-05 16:00,1992-12-05 21:00,0.82,0,5.0
ADM,1992-12-05 16:11,1992-12-05 21:00,3.62,0,4.82
FYV,1992-12-05 17:00,1992-12-06 05:00,4.0,0,12.0
OKC,1992-12-05 18:58,1992-12-06 07:00,3.55,0,12.03
HRO,1992-12-05 20:14,1992-12-06 06:00,4.87,0,9.77
LIT,1992-12-05 21:00,1992-12-06 07:00,8.02,1,10.0
LRF,1992-12-05 21:00,1992-12-06 08:00,8.23,1,11.0
LZK,1992-12-06 00:00,1992-12-06 06:00,6.0,1,6.0
PBF,1992-12-06 01:00,1992-12-06 08:00,7.0,1,7.0
JBR,1992-12-06 03:00,1992-12-06 04:00,1.0,0,1.0
MEM,1992-12-06 04:00,1992-12-06 10:00,3.07,0,6.0
TUL,1992-12-06 04:37,1992-12-06 05:00,0.38,0,0.38
TXK,1992-12-06 05:00,1992-12-06 06:00,1.0,0,1.0
MKL,1992-12-06 07:43,1992-12-06 12:00,3.77,0,4.28
HSV,1992-12-06 09:00,1992-12-06 14:00,0.65,0,5.0
PAH,1992-12-06 09:18,1992-12-06 10:10,0.7,0,0.87
CEY,1992-12-06 09:18,1992-12-06 10:10,0.7,0,0.87
TUP,1992-12-06 11:00,1992-12-06 12:00,1.0,0,1.0
HOP,1992-12-06 11:00,1992-12-06 13:00,1.42,0,2.0
BNA,1992-12-06 12:16,1992-12-06 12:16,0.0,0,0.0
MRC,1992-12-06 12:16,1992-12-06 12:16,0.0,0,0.0
CHA,1992-12-06 13:00,1992-12-06 16:00,2.82,0,3.0
MGE,1992-12-06 14:02,1992-12-07 00:37,2.48,0,10.58
BWG,1992-12-06 14:15,1992-12-06 15:20,0.17,0,1.08
FTY,1992-12-06 14:40,1992-12-07 02:00,1.73,0,11.33
ATL,1992-12-06 14:55,1992-12-07 02:00,8.05,1,11.08
CSV,1992-12-06 15:38,1992-12-06 16:00,0.37,0,0.37
SZL,1992-12-06 16:00,1992-12-06 16:00,0.0,0,0.0
PDK,1992-12-06 19:15,1992-12-06 19:15,0.0,0,0.0
AHN,1992-12-07 00:06,1992-12-07 08:00,7.32,1,7.9
AND,1992-12-07 00:30,1992-12-07 00:30,0.0,0,0.0
GSP,1992-12-07 04:34,1992-12-07 07:00,2.43,0,2.43
CLT,1992-12-07 06:00,1992-12-07 06:00,0.0,0,0.0
EMP,1992-12-09 03:00,1992-12-09 04:00,0.33,0,1.0
MCW,1992-12-09 11:00,1992-12-09 12:00,1.0,0,1.0
OTM,1992-12-09 13:00,1992-12-09 15:00,0.05,0,2.0
RST,1992-12-09 13:00,1992-12-09 18:00,3.55,0,5.0
IRK,1992-12-09 14:00,1992-12-09 18:00,1.0,0,4.0
ALO,1992-12-09 15:00,1992-12-09 15:00,0.0,0,0.0
VIH,1992-12-09 16:00,1992-12-09 16:00,0.0,0,0.0
STL,1992-12-09 16:55,1992-12-09 19:59,1.33,0,3.07
SUS,1992-12-09 17:00,1992-12-09 19:00,1.15,0,2.0
UIN,1992-12-09 17:00,1992-12-09 19:00,0.13,0,2.0
SPI,1992-12-09 19:00,1992-12-09 21:00,1.07,0,2.0
IND,1992-12-09 23:00,1992-12-10 03:00,0.2,0,4.0
GUS,1992-12-10 00:00,1992-12-10 04:00,2.1,0,4.0
MIE,1992-12-10 00:00,1992-12-10 01:00,1.0,0,1.0
FFO,1992-12-10 02:45,1992-12-10 06:00,3.25,0,3.25
AVL,1992-12-10 03:00,1992-12-10 14:00,9.27,1,11.0
DAY,1992-12-10 03:00,1992-12-10 05:21,1.33,0,2.35
LCK,1992-12-10 04:00,1992-12-10 10:00,4.77,0,6.0
BKW,1992-12-10 04:11,1992-12-10 16:00,11.12,1,11.82
CAK,1992-12-10 04:28,1992-12-10 04:28,0.0,0,0.0
GSO,1992-12-10 05:00,1992-12-10 13:00,3.3,0,8.0
GSP,1992-12-10 05:56,1992-12-10 14:00,7.07,1,8.07
FDY,1992-12-10 06:00,1992-12-10 10:00,2.22,0,4.0
MGW,1992-12-10 07:06,1992-12-10 07:06,0.0,0,0.0
CMH,1992-12-10 07:39,1992-12-10 08:00,0.35,0,0.35
ZZV,1992-12-10 08:00,1992-12-10 08:00,0.0,0,0.0
BLF,1992-12-10 08:00,1992-12-10 14:35,4.1,0,6.58
EKN,1992-12-10 09:00,1992-12-10 09:00,0.0,0,0.0
ROA,1992-12-10 10:00,1992-12-10 15:00,4.58,0,5.0
ERI,1992-12-10 10:00,1992-12-10 10:00,0.0,0,0.0
LBE,1992-12-10 11:00,1992-12-10 14:00,3.0,0,3.0
DAN,1992-12-10 11:00,1992-12-10 14:00,3.0,0,3.0
PIT,1992-12-10 11:38,1992-12-10 13:00,1.37,0,1.37
LYH,1992-12-10 12:00,1992-12-10 17:00,4.23,0,5.0
BVI,1992-12-10 13:00,1992-12-10 13:00,0.0,0,0.0
GMU,1992-12-10 14:00,1992-12-10 14:00,0.0,0,0.0
ROC,1992-12-10 14:00,1992-12-10 14:00,0.0,0,0.0
IAD,1992-12-10 15:00,1992-12-10 15:00,0.0,0,0.0
CHO,1992-12-10 16:00,1992-12-10 16:00,0.0,0,0.0
GTB,1992-12-10 18:00,1992-12-10 18:00,0.0,0,0.0
HGR,1992-12-10 19:00,1992-12-10 19:00,0.0,0,0.0
ITH,1992-12-11 12:00,1992-12-11 12:00,0.0,0,0.0
SWF,1992-12-11 16:00,1992-12-11 21:00,1.0,0,5.0
BKW,1992-12-12 00:19,1992-12-12 00:19,0.0,0,0.0
MSS,1992-12-12 08:00,1992-12-12 08:00,0.0,0,0.0
IML,1992-12-12 23:00,1992-12-13 01:00,2.0,0,2.0
GCK,1992-12-13 08:00,1992-12-13 09:00,1.0,0,1.0
EST,1992-12-13 12:00,1992-12-14 19:00,10.42,1,31.0
RSL,1992-12-13 13:00,1992-12-13 14:00,0.57,0,1.0
AXN,1992-12-13 15:00,1992-12-13 17:00,2.0,0,2.0
MCW,1992-12-13 19:00,1992-12-14 08:00,2.83,0,13.0
HON,1992-12-13 21:42,1992-12-13 22:00,0.3,0,0.3
FAR,1992-12-14 03:00,1992-12-14 04:00,1.0,0,1.0
CDS,1992-12-14 03:00,1992-12-14 07:00,1.55,0,4.0
GAG,1992-12-14 03:04,1992-12-14 03:04,0.0,0,0.0
RST,1992-12-14 04:00,1992-12-14 09:00,2.68,0,5.0
STP,1992-12-14 04:00,1992-12-14 04:00,0.0,0,0.0
EAU,1992-12-14 07:00,1992-12-14 09:00,1.97,0,2.0
HBR,1992-12-14 07:24,1992-12-14 08:00,0.6,0,0.6
END,1992-12-14 09:35,1992-12-14 11:00,1.42,0,1.42
SLN,1992-12-14 10:00,1992-12-14 22:00,3.35,0,12.0
OFF,1992-12-14 13:00,1992-12-14 19:00,2.37,0,6.0
HUT,1992-12-14 13:00,1992-12-14 18:00,4.45,0,5.0
AUW,1992-12-14 13:00,1992-12-14 13:00,0.0,0,0.0
OMA,1992-12-14 13:00,1992-12-14 21:00,2.1,0,8.0
CNK,1992-12-14 14:00,1992-12-14 23:00,4.77,0,9.0
LNK,1992-12-14 14:00,1992-12-15 04:00,6.37,1,14.0
CID,1992-12-14 14:00,1992-12-14 15:00,0.48,0,1.0
ARV,1992-12-14 15:00,1992-12-14 22:00,2.0,0,7.0
DBQ,1992-12-14 15:00,1992-12-15 02:00,3.67,0,11.0
SUX,1992-12-14 22:00,1992-12-15 03:00,1.7,0,5.0
OFK,1992-12-14 23:00,1992-12-14 23:00,0.0,0,0.0
